Random,HhId,WkrId,Bzone,Azone,Marea,DistanceToWork,PaysForParking,IsCashOut,ParkingCost,IsECO
13,AMATS-40421,AMATS-40421-2,AMATS889,AMATS,AMATS,5.927518434,0,0,0,0
13,AMATS-40458,AMATS-40458-3,AMATS8,AMATS,AMATS,3.026731872,0,0,0,0
13,AMATS-40477,AMATS-40477-2,AMATS269,AMATS,AMATS,3.653914455,0,0,0,0
13,AMATS-40627,AMATS-40627-1,AMATS70,AMATS,AMATS,13.88741461,0,0,0,0
13,AMATS-40817,AMATS-40817-2,AMATS156,AMATS,AMATS,7.231803687,0,0,0,0
13,AMATS-40821,AMATS-40821-1,AMATS213,AMATS,AMATS,9.806011614,0,0,0,0
13,AMATS-40855,AMATS-40855-2,AMATS387,AMATS,AMATS,1.619769394,1,0,95,0
13,AMATS-40867,AMATS-40867-1,AMATS473,AMATS,AMATS,12.30919185,0,0,0,0
13,AMATS-40918,AMATS-40918-3,AMATS33,AMATS,AMATS,28.52489932,0,0,0,0
13,AMATS-41126,AMATS-41126-2,AMATS162,AMATS,AMATS,6.618650189,0,0,0,0
13,AMATS-41128,AMATS-41128-1,AMATS394,AMATS,AMATS,25.0008309,1,0,85,0
13,AMATS-41163,AMATS-41163-3,AMATS126,AMATS,AMATS,23.99537992,0,0,0,0
13,AMATS-41172,AMATS-41172-2,AMATS199,AMATS,AMATS,18.63594631,0,0,0,0
13,AMATS-41447,AMATS-41447-1,AMATS242,AMATS,AMATS,11.0478715,0,0,0,0
13,AMATS-41495,AMATS-41495-3,AMATS8,AMATS,AMATS,1.835142977,0,0,0,0
13,AMATS-41589,AMATS-41589-1,AMATS126,AMATS,AMATS,6.367089427,0,0,0,0
13,AMATS-41769,AMATS-41769-1,AMATS528,AMATS,AMATS,2.336780417,0,0,0,0
13,AMATS-41770,AMATS-41770-2,AMATS240,AMATS,AMATS,3.765648878,0,0,0,0
13,AMATS-41986,AMATS-41986-2,AMATS528,AMATS,AMATS,5.749218946,0,0,0,0
13,AMATS-42038,AMATS-42038-2,AMATS333,AMATS,AMATS,7.578294274,0,0,0,0
13,AMATS-42173,AMATS-42173-3,AMATS58,AMATS,AMATS,1.517792936,0,0,0,0
13,AMATS-42206,AMATS-42206-1,AMATS333,AMATS,AMATS,48.70904165,0,0,0,0
13,AMATS-42266,AMATS-42266-2,AMATS2,AMATS,AMATS,51.70417266,0,0,0,0
13,AMATS-42300,AMATS-42300-1,AMATS8,AMATS,AMATS,27.29721661,0,0,0,0
13,AMATS-42312,AMATS-42312-3,AMATS251,AMATS,AMATS,12.61400525,0,0,0,0
13,AMATS-42465,AMATS-42465-2,AMATS364,AMATS,AMATS,23.65479394,0,0,0,0
13,AMATS-42488,AMATS-42488-2,AMATS204,AMATS,AMATS,61.23305769,0,0,0,0
13,AMATS-42604,AMATS-42604-1,AMATS559,AMATS,AMATS,30.11974171,0,0,0,0
13,AMATS-42762,AMATS-42762-1,AMATS353,AMATS,AMATS,5.445234366,0,0,0,0
13,AMATS-42844,AMATS-42844-1,AMATS875,AMATS,AMATS,12.20742253,0,0,0,0
13,AMATS-42936,AMATS-42936-2,AMATS272,AMATS,AMATS,1.898369942,0,0,0,0
13,AMATS-42945,AMATS-42945-1,AMATS285,AMATS,AMATS,0.819278564,0,0,0,0
13,AMATS-42970,AMATS-42970-1,AMATS274,AMATS,AMATS,2.419804886,0,0,0,0
13,AMATS-42982,AMATS-42982-3,AMATS528,AMATS,AMATS,2.408721092,0,0,0,0
13,AMATS-42987,AMATS-42987-1,AMATS646,AMATS,AMATS,2.557329209,0,0,0,0
13,AMATS-43036,AMATS-43036-1,AMATS602,AMATS,AMATS,1.088999775,0,0,0,0
13,AMATS-43107,AMATS-43107-1,AMATS28,AMATS,AMATS,6.855647456,0,0,0,0
13,AMATS-43130,AMATS-43130-1,AMATS559,AMATS,AMATS,39.97681773,0,0,0,0
13,AMATS-43177,AMATS-43177-3,AMATS318,AMATS,AMATS,2.177077455,0,0,0,0
13,AMATS-43215,AMATS-43215-1,AMATS40,AMATS,AMATS,27.20668896,0,0,0,0
13,AMATS-43410,AMATS-43410-2,AMATS604,AMATS,AMATS,9.49E-05,0,0,0,0
13,AMATS-43459,AMATS-43459-1,AMATS140,AMATS,AMATS,70.57216962,0,0,0,0
13,AMATS-43474,AMATS-43474-1,AMATS788,AMATS,AMATS,2.386361012,0,0,0,0
13,AMATS-43562,AMATS-43562-3,AMATS387,AMATS,AMATS,42.8685263,1,0,95,0
13,AMATS-43591,AMATS-43591-2,AMATS414,AMATS,AMATS,1.431731044,1,0,85,0
13,AMATS-43636,AMATS-43636-1,AMATS57,AMATS,AMATS,47.12344588,0,0,0,0
13,AMATS-43667,AMATS-43667-3,AMATS581,AMATS,AMATS,0.401597294,0,0,0,0
13,AMATS-43688,AMATS-43688-1,AMATS272,AMATS,AMATS,3.565934915,0,0,0,0
13,AMATS-43830,AMATS-43830-1,AMATS236,AMATS,AMATS,1.081979242,0,0,0,0
13,AMATS-43858,AMATS-43858-1,AMATS205,AMATS,AMATS,15.55717376,0,0,0,0
13,AMATS-43860,AMATS-43860-2,AMATS116,AMATS,AMATS,27.127938,0,0,0,0
13,AMATS-43968,AMATS-43968-3,AMATS401,AMATS,AMATS,0.728778994,1,0,85,0
13,AMATS-44021,AMATS-44021-1,AMATS272,AMATS,AMATS,4.339693391,0,0,0,0
13,AMATS-44071,AMATS-44071-2,AMATS33,AMATS,AMATS,39.76414469,0,0,0,0
13,AMATS-44072,AMATS-44072-1,AMATS28,AMATS,AMATS,6.101371201,0,0,0,0
13,AMATS-44094,AMATS-44094-1,AMATS253,AMATS,AMATS,9.49E-05,0,0,0,0
13,AMATS-44131,AMATS-44131-2,AMATS205,AMATS,AMATS,3.573802164,0,0,0,0
13,AMATS-44315,AMATS-44315-3,AMATS576,AMATS,AMATS,9.49E-05,0,0,0,0
13,AMATS-44349,AMATS-44349-1,AMATS367,AMATS,AMATS,21.2435618,0,0,0,0
13,AMATS-44386,AMATS-44386-4,AMATS528,AMATS,AMATS,51.21369465,0,0,0,0
13,AMATS-44394,AMATS-44394-1,AMATS57,AMATS,AMATS,21.98966888,0,0,0,0
13,AMATS-44421,AMATS-44421-1,AMATS333,AMATS,AMATS,4.035994846,0,0,0,0
13,AMATS-44433,AMATS-44433-1,AMATS429,AMATS,AMATS,4.338490729,0,0,0,0
13,AMATS-44446,AMATS-44446-2,AMATS559,AMATS,AMATS,24.7164456,0,0,0,0
13,AMATS-44619,AMATS-44619-1,AMATS559,AMATS,AMATS,23.30155323,0,0,0,0
13,AMATS-44645,AMATS-44645-2,AMATS558,AMATS,AMATS,2.056776169,0,0,0,0
13,AMATS-44657,AMATS-44657-2,AMATS528,AMATS,AMATS,49.88143253,0,0,0,0
13,AMATS-44784,AMATS-44784-1,AMATS57,AMATS,AMATS,3.918558038,0,0,0,0
13,AMATS-44794,AMATS-44794-1,AMATS213,AMATS,AMATS,3.483170384,0,0,0,0
13,AMATS-45074,AMATS-45074-2,AMATS57,AMATS,AMATS,11.86825665,0,0,0,0
13,AMATS-45247,AMATS-45247-1,AMATS57,AMATS,AMATS,13.2902735,0,0,0,0
13,AMATS-45301,AMATS-45301-1,AMATS255,AMATS,AMATS,7.854318489,0,0,0,0
13,AMATS-45303,AMATS-45303-1,AMATS221,AMATS,AMATS,9.148862038,0,0,0,0
13,AMATS-45495,AMATS-45495-2,AMATS156,AMATS,AMATS,0.420748667,0,0,0,0
13,AMATS-45510,AMATS-45510-1,AMATS70,AMATS,AMATS,1.349330992,0,0,0,0
13,AMATS-45829,AMATS-45829-1,AMATS810,AMATS,AMATS,13.61853084,0,0,0,0
13,AMATS-45878,AMATS-45878-2,AMATS406,AMATS,AMATS,9.593959919,1,0,85,0
13,AMATS-45911,AMATS-45911-2,AMATS91,AMATS,AMATS,2.686580544,0,0,0,0
13,AMATS-45916,AMATS-45916-1,AMATS333,AMATS,AMATS,3.368278783,0,0,0,0
13,AMATS-45922,AMATS-45922-1,AMATS603,AMATS,AMATS,2.64079471,0,0,0,0
13,AMATS-45925,AMATS-45925-1,AMATS246,AMATS,AMATS,19.89975134,0,0,0,0
13,AMATS-45933,AMATS-45933-1,AMATS528,AMATS,AMATS,9.611114715,0,0,0,0
13,AMATS-46093,AMATS-46093-1,AMATS217,AMATS,AMATS,1.859407469,0,0,0,0
13,AMATS-46151,AMATS-46151-1,AMATS251,AMATS,AMATS,44.53774019,0,0,0,0
13,AMATS-46260,AMATS-46260-1,AMATS239,AMATS,AMATS,2.583190986,0,0,0,0
13,AMATS-46312,AMATS-46312-1,AMATS559,AMATS,AMATS,46.68383101,0,0,0,0
13,AMATS-46407,AMATS-46407-1,AMATS206,AMATS,AMATS,13.49826037,0,0,0,0
13,AMATS-46415,AMATS-46415-1,AMATS528,AMATS,AMATS,1.155164999,0,0,0,0
13,AMATS-46418,AMATS-46418-2,AMATS351,AMATS,AMATS,4.509838488,0,0,0,0
13,AMATS-46438,AMATS-46438-1,AMATS216,AMATS,AMATS,0.427437489,0,0,0,0
13,AMATS-46515,AMATS-46515-3,AMATS97,AMATS,AMATS,0.804375178,0,0,0,0
13,AMATS-46542,AMATS-46542-2,AMATS949,AMATS,AMATS,12.31879934,0,0,0,0
13,AMATS-46596,AMATS-46596-2,AMATS896,AMATS,AMATS,3.2429629,0,0,0,0
13,AMATS-46598,AMATS-46598-1,AMATS217,AMATS,AMATS,59.76346995,0,0,0,0
13,AMATS-46665,AMATS-46665-1,AMATS509,AMATS,AMATS,9.49E-05,0,0,0,0
13,AMATS-46668,AMATS-46668-1,AMATS414,AMATS,AMATS,23.5407633,1,0,85,0
13,AMATS-46771,AMATS-46771-2,AMATS40,AMATS,AMATS,16.20066661,0,0,0,0
13,AMATS-46790,AMATS-46790-2,AMATS335,AMATS,AMATS,50.48804209,0,0,0,0
13,AMATS-46791,AMATS-46791-2,AMATS429,AMATS,AMATS,0.767875225,0,0,0,0
13,AMATS-46827,AMATS-46827-1,AMATS627,AMATS,AMATS,2.685288307,0,0,0,0
13,AMATS-46891,AMATS-46891-1,AMATS335,AMATS,AMATS,7.231662643,0,0,0,0
13,AMATS-46937,AMATS-46937-2,AMATS367,AMATS,AMATS,7.579173498,0,0,0,0
13,AMATS-46940,AMATS-46940-1,AMATS57,AMATS,AMATS,20.56420902,0,0,0,0
13,AMATS-47016,AMATS-47016-1,AMATS458,AMATS,AMATS,9.49E-05,0,0,0,0
13,AMATS-47186,AMATS-47186-2,AMATS126,AMATS,AMATS,3.922376489,0,0,0,0
13,AMATS-47346,AMATS-47346-2,AMATS162,AMATS,AMATS,12.83542404,0,0,0,0
13,AMATS-47349,AMATS-47349-2,AMATS333,AMATS,AMATS,7.953958835,0,0,0,0
13,AMATS-47390,AMATS-47390-2,AMATS91,AMATS,AMATS,2.889590213,0,0,0,0
13,AMATS-47456,AMATS-47456-2,AMATS57,AMATS,AMATS,19.58338385,0,0,0,0
13,AMATS-47459,AMATS-47459-1,AMATS40,AMATS,AMATS,13.39376446,0,0,0,0
13,AMATS-47460,AMATS-47460-1,AMATS312,AMATS,AMATS,9.053148652,0,0,0,0
13,AMATS-47737,AMATS-47737-1,AMATS40,AMATS,AMATS,55.05145566,0,0,0,0
13,AMATS-47952,AMATS-47952-2,AMATS585,AMATS,AMATS,5.095393556,0,0,0,0
13,AMATS-48072,AMATS-48072-1,AMATS577,AMATS,AMATS,9.49E-05,0,0,0,0
13,AMATS-48205,AMATS-48205-1,AMATS272,AMATS,AMATS,1.572476367,0,0,0,0
13,AMATS-48233,AMATS-48233-1,AMATS230,AMATS,AMATS,9.49E-05,0,0,0,0
13,AMATS-48308,AMATS-48308-2,AMATS835,AMATS,AMATS,1.154503683,0,0,0,0
13,AMATS-48565,AMATS-48565-1,AMATS349,AMATS,AMATS,4.324848711,0,0,0,0
13,AMATS-48592,AMATS-48592-1,AMATS143,AMATS,AMATS,9.49E-05,0,0,0,0
13,AMATS-48596,AMATS-48596-4,AMATS90,AMATS,AMATS,48.71185343,0,0,0,0
13,AMATS-48989,AMATS-48989-1,AMATS406,AMATS,AMATS,3.227192286,1,0,85,0
13,AMATS-48997,AMATS-48997-1,AMATS70,AMATS,AMATS,6.203858275,0,0,0,0
13,AMATS-49005,AMATS-49005-3,AMATS26,AMATS,AMATS,4.341089647,0,0,0,0
13,AMATS-49085,AMATS-49085-2,AMATS381,AMATS,AMATS,5.030578228,0,0,0,0
13,AMATS-49239,AMATS-49239-2,AMATS277,AMATS,AMATS,3.182048951,0,0,0,0
13,AMATS-49302,AMATS-49302-1,AMATS483,AMATS,AMATS,9.49E-05,0,0,0,0
13,AMATS-49335,AMATS-49335-3,AMATS232,AMATS,AMATS,5.411138013,0,0,0,0
13,AMATS-49368,AMATS-49368-1,AMATS171,AMATS,AMATS,1.593979545,0,0,0,0
13,AMATS-49405,AMATS-49405-1,AMATS514,AMATS,AMATS,64.59980265,0,0,0,0
13,AMATS-49518,AMATS-49518-3,AMATS253,AMATS,AMATS,9.49E-05,0,0,0,0
13,AMATS-49544,AMATS-49544-3,AMATS126,AMATS,AMATS,54.89622255,0,0,0,0
13,AMATS-49589,AMATS-49589-2,AMATS217,AMATS,AMATS,1.107113247,0,0,0,0
13,AMATS-49607,AMATS-49607-1,AMATS333,AMATS,AMATS,2.196708615,0,0,0,0
13,AMATS-49632,AMATS-49632-2,AMATS40,AMATS,AMATS,3.883096381,0,0,0,0
13,AMATS-49644,AMATS-49644-1,AMATS528,AMATS,AMATS,7.918941793,0,0,0,0
13,AMATS-49665,AMATS-49665-2,AMATS559,AMATS,AMATS,34.62837818,0,0,0,0
13,AMATS-49683,AMATS-49683-2,AMATS327,AMATS,AMATS,2.494325253,0,0,0,0
13,AMATS-49764,AMATS-49764-2,AMATS271,AMATS,AMATS,1.428724549,0,0,0,0
13,AMATS-49987,AMATS-49987-2,AMATS18,AMATS,AMATS,12.51726937,0,0,0,0
13,AMATS-49999,AMATS-49999-3,AMATS40,AMATS,AMATS,24.04861075,0,0,0,0
13,AMATS-50131,AMATS-50131-1,AMATS775,AMATS,AMATS,5.825169273,0,0,0,0
13,AMATS-50136,AMATS-50136-1,AMATS176,AMATS,AMATS,1.517307991,0,0,0,0
13,AMATS-50210,AMATS-50210-1,AMATS138,AMATS,AMATS,9.142928157,0,0,0,0
13,AMATS-50227,AMATS-50227-3,AMATS264,AMATS,AMATS,33.89086089,0,0,0,0
13,AMATS-50279,AMATS-50279-1,AMATS896,AMATS,AMATS,17.90317804,0,0,0,0
13,AMATS-50462,AMATS-50462-1,AMATS134,AMATS,AMATS,5.919423606,0,0,0,0
13,AMATS-50490,AMATS-50490-3,AMATS299,AMATS,AMATS,9.49E-05,0,0,0,0
13,AMATS-50500,AMATS-50500-1,AMATS40,AMATS,AMATS,35.52024249,0,0,0,0
13,AMATS-50506,AMATS-50506-2,AMATS57,AMATS,AMATS,26.07162167,0,0,0,0
13,AMATS-50667,AMATS-50667-2,AMATS882,AMATS,AMATS,21.59394697,0,0,0,0
13,AMATS-50875,AMATS-50875-2,AMATS57,AMATS,AMATS,47.41943183,0,0,0,0
13,AMATS-50940,AMATS-50940-1,AMATS390,AMATS,AMATS,9.307239761,1,0,50,0
13,AMATS-50974,AMATS-50974-2,AMATS268,AMATS,AMATS,11.04000482,0,0,0,0
13,AMATS-51022,AMATS-51022-2,AMATS246,AMATS,AMATS,2.415908148,0,0,0,0
13,AMATS-51081,AMATS-51081-2,AMATS7,AMATS,AMATS,11.18212094,0,0,0,0
13,AMATS-51083,AMATS-51083-1,AMATS70,AMATS,AMATS,4.594133962,0,0,0,0
13,AMATS-51108,AMATS-51108-1,AMATS559,AMATS,AMATS,41.35549386,0,0,0,0
13,AMATS-51108,AMATS-51108-2,AMATS528,AMATS,AMATS,54.15209939,0,0,0,0
13,AMATS-51273,AMATS-51273-1,AMATS57,AMATS,AMATS,29.68043132,0,0,0,0
13,AMATS-51292,AMATS-51292-2,AMATS559,AMATS,AMATS,17.67170522,0,0,0,0
13,AMATS-51388,AMATS-51388-1,AMATS287,AMATS,AMATS,8.501700232,0,0,0,0
13,AMATS-51395,AMATS-51395-2,AMATS128,AMATS,AMATS,4.453250211,0,0,0,0
13,AMATS-51442,AMATS-51442-2,AMATS70,AMATS,AMATS,6.515788816,0,0,0,0
13,AMATS-51454,AMATS-51454-2,AMATS528,AMATS,AMATS,1.155164999,0,0,0,0
13,AMATS-51488,AMATS-51488-2,AMATS559,AMATS,AMATS,22.30872781,0,0,0,0
13,AMATS-51523,AMATS-51523-2,AMATS627,AMATS,AMATS,26.46487335,0,0,0,0
13,AMATS-51576,AMATS-51576-2,AMATS40,AMATS,AMATS,21.77847595,0,0,0,0
13,AMATS-51582,AMATS-51582-1,AMATS387,AMATS,AMATS,5.913737523,1,0,95,0
13,AMATS-51583,AMATS-51583-2,AMATS240,AMATS,AMATS,25.03957357,0,0,0,0
13,AMATS-51698,AMATS-51698-1,AMATS134,AMATS,AMATS,0.918665324,0,0,0,0
13,AMATS-51793,AMATS-51793-3,AMATS335,AMATS,AMATS,5.838607283,0,0,0,0
13,AMATS-51794,AMATS-51794-1,AMATS273,AMATS,AMATS,1.000974296,0,0,0,0
13,AMATS-51841,AMATS-51841-1,AMATS425,AMATS,AMATS,12.44848737,1,0,95,0
13,AMATS-51881,AMATS-51881-3,AMATS835,AMATS,AMATS,2.677715992,0,0,0,0
13,AMATS-51899,AMATS-51899-2,AMATS349,AMATS,AMATS,9.49E-05,0,0,0,0
13,AMATS-51968,AMATS-51968-2,AMATS40,AMATS,AMATS,3.883096381,0,0,0,0
13,AMATS-51976,AMATS-51976-2,AMATS97,AMATS,AMATS,0.601859459,0,0,0,0
13,AMATS-52028,AMATS-52028-1,AMATS390,AMATS,AMATS,7.703265167,1,0,50,0
13,AMATS-52035,AMATS-52035-3,AMATS57,AMATS,AMATS,17.36071272,0,0,0,0
13,AMATS-52079,AMATS-52079-2,AMATS586,AMATS,AMATS,1.977325309,0,0,0,0
13,AMATS-52300,AMATS-52300-1,AMATS387,AMATS,AMATS,9.241399497,1,0,95,0
13,AMATS-52320,AMATS-52320-1,AMATS194,AMATS,AMATS,9.49E-05,0,0,0,0
13,AMATS-52448,AMATS-52448-1,AMATS220,AMATS,AMATS,59.7687556,0,0,0,0
13,AMATS-52457,AMATS-52457-1,AMATS357,AMATS,AMATS,2.863983296,0,0,0,0
13,AMATS-52493,AMATS-52493-2,AMATS318,AMATS,AMATS,27.45715778,0,0,0,0
13,AMATS-52538,AMATS-52538-1,AMATS26,AMATS,AMATS,62.67960481,0,0,0,0
13,AMATS-52565,AMATS-52565-2,AMATS205,AMATS,AMATS,8.925911312,0,0,0,0
13,AMATS-52684,AMATS-52684-1,AMATS317,AMATS,AMATS,0.983723512,0,0,0,0
13,AMATS-52701,AMATS-52701-1,AMATS471,AMATS,AMATS,0.415288837,0,0,0,0
13,AMATS-52735,AMATS-52735-1,AMATS490,AMATS,AMATS,9.49E-05,0,0,0,0
13,AMATS-52827,AMATS-52827-1,AMATS2,AMATS,AMATS,22.9995051,0,0,0,0
13,AMATS-52845,AMATS-52845-1,AMATS312,AMATS,AMATS,4.127754668,0,0,0,0
13,AMATS-52888,AMATS-52888-1,AMATS147,AMATS,AMATS,9.49E-05,0,0,0,0
13,AMATS-52983,AMATS-52983-1,AMATS882,AMATS,AMATS,2.295330987,0,0,0,0
13,AMATS-53060,AMATS-53060-1,AMATS333,AMATS,AMATS,2.024300173,0,0,0,0
13,AMATS-53065,AMATS-53065-2,AMATS58,AMATS,AMATS,1.792796807,0,0,0,0
13,AMATS-53074,AMATS-53074-1,AMATS300,AMATS,AMATS,9.49E-05,0,0,0,0
13,AMATS-53143,AMATS-53143-1,AMATS406,AMATS,AMATS,10.36110914,1,0,85,0
13,AMATS-53155,AMATS-53155-2,AMATS932,AMATS,AMATS,2.12188862,0,0,0,0
13,AMATS-53203,AMATS-53203-1,AMATS34,AMATS,AMATS,4.608911967,0,0,0,0
13,AMATS-53406,AMATS-53406-3,AMATS833,AMATS,AMATS,1.125993645,0,0,0,0
13,AMATS-53595,AMATS-53595-2,AMATS337,AMATS,AMATS,6.441374816,0,0,0,0
13,AMATS-53766,AMATS-53766-3,AMATS751,AMATS,AMATS,21.58946891,0,0,0,0
13,AMATS-53874,AMATS-53874-1,AMATS40,AMATS,AMATS,3.719438382,0,0,0,0
13,AMATS-53917,AMATS-53917-1,AMATS459,AMATS,AMATS,37.53972472,0,0,0,0
13,AMATS-53959,AMATS-53959-1,AMATS317,AMATS,AMATS,2.996006212,0,0,0,0
13,AMATS-53965,AMATS-53965-1,AMATS853,AMATS,AMATS,2.706402036,0,0,0,0
13,AMATS-53985,AMATS-53985-1,AMATS246,AMATS,AMATS,6.183350986,0,0,0,0
13,AMATS-53994,AMATS-53994-2,AMATS528,AMATS,AMATS,1.606093734,0,0,0,0
13,AMATS-54014,AMATS-54014-1,AMATS528,AMATS,AMATS,34.68455375,0,0,0,0
13,AMATS-54049,AMATS-54049-1,AMATS663,AMATS,AMATS,7.785811292,0,0,0,0
13,AMATS-54056,AMATS-54056-4,AMATS57,AMATS,AMATS,4.438154,0,0,0,0
13,AMATS-54154,AMATS-54154-3,AMATS401,AMATS,AMATS,1.930482858,1,0,85,0
13,AMATS-54388,AMATS-54388-2,AMATS351,AMATS,AMATS,57.87098417,0,0,0,0
13,AMATS-54522,AMATS-54522-3,AMATS127,AMATS,AMATS,2.794130519,0,0,0,0
13,AMATS-54639,AMATS-54639-3,AMATS406,AMATS,AMATS,6.205249035,1,0,85,0
13,AMATS-54682,AMATS-54682-2,AMATS138,AMATS,AMATS,4.465803734,0,0,0,0
13,AMATS-54683,AMATS-54683-1,AMATS559,AMATS,AMATS,39.97681773,0,0,0,0
13,AMATS-54715,AMATS-54715-5,AMATS138,AMATS,AMATS,5.333829967,0,0,0,0
13,AMATS-54855,AMATS-54855-3,AMATS332,AMATS,AMATS,9.755670009,0,0,0,0
13,AMATS-54905,AMATS-54905-1,AMATS315,AMATS,AMATS,52.82884669,0,0,0,0
13,AMATS-55062,AMATS-55062-4,AMATS528,AMATS,AMATS,20.24194969,0,0,0,0
13,AMATS-55143,AMATS-55143-1,AMATS154,AMATS,AMATS,4.549329982,0,0,0,0
13,AMATS-55302,AMATS-55302-2,AMATS40,AMATS,AMATS,9.49E-05,0,0,0,0
13,AMATS-55306,AMATS-55306-1,AMATS57,AMATS,AMATS,43.82588702,0,0,0,0
13,AMATS-55321,AMATS-55321-1,AMATS237,AMATS,AMATS,58.82538126,0,0,0,0
13,AMATS-55332,AMATS-55332-1,AMATS125,AMATS,AMATS,3.281660017,0,0,0,0
13,AMATS-55347,AMATS-55347-4,AMATS214,AMATS,AMATS,31.50774478,0,0,0,0
13,AMATS-55418,AMATS-55418-1,AMATS28,AMATS,AMATS,8.792313695,0,0,0,0
13,AMATS-55506,AMATS-55506-1,AMATS754,AMATS,AMATS,25.5513578,0,0,0,0
13,AMATS-55723,AMATS-55723-2,AMATS623,AMATS,AMATS,27.32259269,0,0,0,0
13,AMATS-55750,AMATS-55750-2,AMATS593,AMATS,AMATS,1.497316002,0,0,0,0
13,AMATS-55755,AMATS-55755-3,AMATS221,AMATS,AMATS,8.71302898,0,0,0,0
13,AMATS-55792,AMATS-55792-2,AMATS310,AMATS,AMATS,7.303408285,0,0,0,0
13,AMATS-55799,AMATS-55799-3,AMATS58,AMATS,AMATS,1.99489144,0,0,0,0
13,AMATS-55939,AMATS-55939-2,AMATS848,AMATS,AMATS,10.11283595,0,0,0,0
13,AMATS-55983,AMATS-55983-2,AMATS262,AMATS,AMATS,4.311943902,0,0,0,0
13,AMATS-56008,AMATS-56008-3,AMATS528,AMATS,AMATS,1.155164999,0,0,0,0
13,AMATS-56024,AMATS-56024-3,AMATS353,AMATS,AMATS,4.593124694,0,0,0,0
13,AMATS-56081,AMATS-56081-1,AMATS456,AMATS,AMATS,60.29014962,0,0,0,0
13,AMATS-56106,AMATS-56106-1,AMATS239,AMATS,AMATS,4.949724126,0,0,0,0
13,AMATS-56110,AMATS-56110-1,AMATS633,AMATS,AMATS,18.29109639,0,0,0,0
13,AMATS-56183,AMATS-56183-1,AMATS239,AMATS,AMATS,9.38076968,0,0,0,0
13,AMATS-56223,AMATS-56223-2,AMATS57,AMATS,AMATS,8.567621842,0,0,0,0
13,AMATS-56241,AMATS-56241-2,AMATS94,AMATS,AMATS,1.860854394,0,0,0,0
13,AMATS-56340,AMATS-56340-2,AMATS34,AMATS,AMATS,3.403578474,0,0,0,0
13,AMATS-56346,AMATS-56346-2,AMATS295,AMATS,AMATS,6.11534784,0,0,0,0
13,AMATS-56349,AMATS-56349-2,AMATS669,AMATS,AMATS,8.00839354,0,0,0,0
13,AMATS-56355,AMATS-56355-1,AMATS137,AMATS,AMATS,9.49E-05,0,0,0,0
13,AMATS-56415,AMATS-56415-3,AMATS559,AMATS,AMATS,40.46459341,0,0,0,0
13,AMATS-56520,AMATS-56520-1,AMATS240,AMATS,AMATS,10.85634782,0,0,0,0
13,AMATS-56558,AMATS-56558-1,AMATS949,AMATS,AMATS,31.11296445,0,0,0,0
13,AMATS-56867,AMATS-56867-1,AMATS559,AMATS,AMATS,40.16267333,0,0,0,0
13,AMATS-56936,AMATS-56936-1,AMATS213,AMATS,AMATS,1.053010583,0,0,0,0
13,AMATS-56972,AMATS-56972-1,AMATS751,AMATS,AMATS,1.646275013,0,0,0,0
13,AMATS-57010,AMATS-57010-5,AMATS559,AMATS,AMATS,25.87834857,0,0,0,0
13,AMATS-57144,AMATS-57144-1,AMATS333,AMATS,AMATS,4.874730953,0,0,0,0
13,AMATS-57164,AMATS-57164-2,AMATS881,AMATS,AMATS,1.953494799,0,0,0,0
13,AMATS-57217,AMATS-57217-2,AMATS40,AMATS,AMATS,13.92640424,0,0,0,0
13,AMATS-57277,AMATS-57277-1,AMATS336,AMATS,AMATS,3.114956237,0,0,0,0
13,AMATS-57480,AMATS-57480-1,AMATS861,AMATS,AMATS,6.922932556,0,0,0,0
13,AMATS-57557,AMATS-57557-1,AMATS400,AMATS,AMATS,12.24053423,1,0,85,0
13,AMATS-57569,AMATS-57569-1,AMATS88,AMATS,AMATS,16.82865124,0,0,0,0
13,AMATS-57618,AMATS-57618-1,AMATS300,AMATS,AMATS,0.660337286,0,0,0,0
13,AMATS-57621,AMATS-57621-1,AMATS215,AMATS,AMATS,15.32842229,0,0,0,0
13,AMATS-57628,AMATS-57628-1,AMATS217,AMATS,AMATS,6.873658539,0,0,0,0
13,AMATS-57669,AMATS-57669-1,AMATS327,AMATS,AMATS,3.715608977,0,0,0,0
13,AMATS-57677,AMATS-57677-1,AMATS237,AMATS,AMATS,6.090223414,0,0,0,0
13,AMATS-57732,AMATS-57732-2,AMATS830,AMATS,AMATS,7.239576921,0,0,0,0
13,AMATS-57772,AMATS-57772-1,AMATS411,AMATS,AMATS,18.13519341,1,0,85,0
13,AMATS-57802,AMATS-57802-3,AMATS349,AMATS,AMATS,23.51375843,0,0,0,0
13,AMATS-57806,AMATS-57806-1,AMATS559,AMATS,AMATS,30.52052475,0,0,0,0
13,AMATS-57917,AMATS-57917-2,AMATS537,AMATS,AMATS,0.60640996,0,0,0,0
13,AMATS-57941,AMATS-57941-2,AMATS288,AMATS,AMATS,9.49E-05,0,0,0,0
13,AMATS-58016,AMATS-58016-1,AMATS925,AMATS,AMATS,22.58825145,0,0,0,0
13,AMATS-58033,AMATS-58033-3,AMATS213,AMATS,AMATS,7.330323046,0,0,0,0
13,AMATS-58084,AMATS-58084-3,AMATS61,AMATS,AMATS,3.509187361,0,0,0,0
13,AMATS-58199,AMATS-58199-2,AMATS932,AMATS,AMATS,21.84779435,0,0,0,0
